Latitude,Longitude
51.37317409593898,0.1238399156493155
51.38149458,0.096272874
51.37894090493918,0.1047786057029979
51.37887024,0.1027059922613681
51.35540820208944,0.1231189492869717
51.35071487229826,0.1185936717086632
51.35719988830591,0.127956078139705
51.3571152529052,0.1276648873631912
51.39404707048494,0.0288965029123618
51.35701447229617,0.1272724057278593
51.35890348295638,0.071570836
51.35785691867162,0.07227056
51.35905420804895,0.071692539
51.35900826459687,0.071747923
51.35875955845629,0.07208144
51.34840497004809,0.0353692383911077
51.41044796436376,0.074731886
51.40991018,0.075138914
51.370009337240816,-0.007781136
51.38698070906751,0.1320967355535081
51.384272666221605,0.1454659560868473
51.37250434225359,0.067284611
51.37061996744396,0.00860976
51.423189846812406,-0.073808568
51.418132966438975,-0.072539749
51.34822740513246,0.083813007
51.317823153257976,0.07406909
51.31714131104794,0.07448321
51.33112530678944,0.0566823486650459
51.36856122062151,0.004899371
51.29285777128694,0.056706192322742
51.41827421869628,0.069506168
51.40847029,0.07418216
51.40773134103867,0.072236303
51.40668384629733,0.071973282
51.40136056149296,0.070424471
51.35758282144717,0.136548963
51.38096032582851,0.0181009580013837
51.37916128,0.018654215
51.37748011,0.01810615709505
51.357698252421066,0.0315292057150847
51.35280678,0.074082267
51.34187074817444,0.064945241
51.40886697441533,-0.024815853
51.40594723820598,0.014124307268471
51.40783598425587,0.011489731
51.41973541768543,0.067731228
51.37886491001013,0.0181095045385356
51.41653339754983,-0.056283706
51.38659870374502,0.1134808107465263
51.3861377006893,0.1131146086860463
51.37255358309231,0.041395811
51.376026620448826,-0.015811191
51.4009312,0.1462167214728866
51.35863288320284,0.022205461
51.37468595364342,0.049062836
51.37486391053769,0.0491713543195325
51.37498097616887,0.049162208
51.315221417883045,0.056372552
51.354201501757466,0.1394940358256461
51.422164609285545,0.080369316
51.344675526012125,0.007591194
51.36565946446774,-0.005814839
51.33538198769296,0.0307586054408201
51.33523838957287,0.0297042454942598
51.33561151207191,0.053179103
51.32304694655694,0.0557898680851664
51.40165979366297,0.1175537376295484
51.40699293335724,0.080413304
51.3555873161998,0.1335404230444939
51.408834526579554,0.072401197
51.408158162063536,0.073017695
51.43248887306838,0.048698272
51.34461534120241,0.058721752
51.55831183952149,0.1342151193924303
51.59179938166484,0.1392782394241768
51.535952560297375,0.074740435
51.536051852414175,0.076244598
51.53554757731892,0.075774651
51.55451283528469,0.1828544967645569
51.53995913451769,0.1616369298552144
51.540194525728346,0.1625277850667987
51.556748663629314,0.1757770585637146
51.56474176149843,0.1758698118478472
51.534417497531074,0.099861006
51.53717584996178,0.071162194
51.543116548483816,0.1654930217019809
51.53731738418615,0.1693133264725393
51.53424413788507,0.073711108
51.57875340954168,0.1410900720755115
51.56966732592654,0.1481671435498509
51.560888689371374,0.1556167892349357
51.51526014546904,-0.089845458
51.51711644726943,-0.088975012
51.51522332915686,-0.089241653
51.51636569,-0.088156061
51.51285410429079,-0.104502493
51.51679505564068,-0.084159944
51.51673548430617,-0.08381652
51.51710933,-0.079736167
51.51218970141942,-0.086846546
51.514787444918376,-0.085123411
51.514950423287225,-0.084640945
51.514992674896185,-0.085576014
51.51501009437617,-0.108261188
51.51116901609068,-0.084367276
51.511237612140434,-0.084162632
51.51366428434264,-0.090142848
51.51359886808315,-0.089439374
51.510105817902165,-0.083691324
51.50934600921806,-0.08617312
51.51402260055047,-0.101686759
51.51384786,-0.102558776
51.512988248847726,-0.089493759
51.51161738,-0.080442825
51.510860803573856,-0.087521945
51.51569002345013,-0.090288686
51.51276882379738,-0.111481511
51.51236349114792,-0.111440633
51.51252507612286,-0.111981606
51.51335684991505,-0.111140111
51.51365045580104,-0.111502683
51.51152511180948,-0.110754733
51.51118454189408,-0.110826475
51.51345918285677,-0.111352061
51.512693096210754,-0.112363783
51.51269744757819,-0.112075361
51.52040283888071,-0.091432006
51.51361728183725,-0.109443082
51.51275761375184,-0.088033367
51.50919435463057,-0.086799155
51.512129492360565,-0.088117327
51.512589175896174,-0.098691001
51.51071806312692,-0.088695262
51.51030374103265,-0.088654965
51.51041087596932,-0.088607245
51.51345492944802,-0.078981939
51.51710749375804,-0.097825331
51.51710131,-0.097998551
51.51226776077896,-0.08667033
51.51248584437806,-0.086257648
51.51663471104419,-0.084253157
51.51486105,-0.089083866
51.51486534052852,-0.088795429
51.50953087649336,-0.0842775
51.51073532460365,-0.079298164
51.51807977679151,-0.111247328
51.51810876613408,-0.110813714
51.51776601043248,-0.107959573
51.51670215035079,-0.102223911
51.51725174033437,-0.105069356
51.51720441683672,-0.106037028
51.51729436484314,-0.106595424
51.509769582720416,-0.082927227
51.512415206300126,-0.110184647
51.51325097658378,-0.110150044
51.51331328985475,-0.108994479
51.51307243577023,-0.108557678
51.51256685428292,-0.108434508
51.51245118740327,-0.108511361
51.51161564975589,-0.108560396
51.51306328533652,-0.109105722
51.51343499303133,-0.109292096
51.51298861865353,-0.076320864
51.516329280716704,-0.098636086
51.51399335357411,-0.105997323
51.51377851827179,-0.105501802
51.51403448198877,-0.105202927
51.51443757534889,-0.105661811
51.51436003182602,-0.1064289
51.51435251823088,-0.10707778
51.51442627,-0.107190023
51.51424091407177,-0.110195531
51.514108432545726,-0.110345142
51.51396980610923,-0.111230045
51.51491294837256,-0.096144009
51.51405407550808,-0.091438085
51.51405149667252,-0.091279654
51.511122923682734,-0.093679164
51.51248246288391,-0.084398623
51.50937789012928,-0.079326459
51.50957246520501,-0.080773813
51.51532931246357,-0.092436908
51.51331323513556,-0.093991231
51.51586218244251,-0.092025479
51.51092663769229,-0.079448642
51.51130835065992,-0.078596694
51.51132348982792,-0.078423114
51.517092570703696,-0.078713502
51.51616886333404,-0.07831999
51.516147347152085,-0.078104695
51.51632352321715,-0.078428785
51.51327601661932,-0.100564821
51.51678512732675,-0.079158853
51.51139974048132,-0.091347308
51.51113608109036,-0.091170981
51.510823054218285,-0.084107974
51.51068692,-0.082931934
51.512625587158254,-0.078310645
51.51362149509416,-0.08586413
51.51832294424006,-0.087411015
51.51372182909088,-0.11090882
51.51378305254523,-0.110243313
51.51406841086493,-0.108977607
51.51371061022452,-0.093542261
51.51195393596261,-0.086726721
51.511646747886594,-0.086638715
51.511369809170326,-0.086751206
